steam_id,appid,game_name,playtime_forever,playtime_2weeks,engagement_ratio,game_count,recent_active_games,avg_playtime,top_game_ratio,status,status_label
76561198851688724,444090,Paladins,77329,149,0.0019,148,2,1779.81,0.2936,1,possivel_churn
76561198879883591,730,Counter-Strike 2,49786,0,0.0,1,0,49786.0,1.0,2,churn
76561198888641294,730,Counter-Strike 2,50465,0,0.0,190,0,873.34,0.3041,2,churn
76561199198445311,730,Counter-Strike 2,10864,0,0.0,9,0,1321.78,0.9132,2,churn
76561198067308639,570,Dota 2,155311,0,0.0,18,0,12728.44,0.6779,2,churn
76561198354118240,730,Counter-Strike 2,42483,0,0.0,1,0,42483.0,1.0,2,churn
76561198845961987,730,Counter-Strike 2,11314,0,0.0,1,0,11314.0,1.0,2,churn
76561198053151174,570,Dota 2,144199,0,0.0,26,0,7131.73,0.7777,2,churn
76561198099312569,730,Counter-Strike 2,272600,3266,0.012,63,4,7729.17,0.5598,0,ativo
76561198104398508,730,Counter-Strike 2,160057,0,0.0,91,1,4480.15,0.3926,2,churn
76561198110782231,570,Dota 2,333755,0,0.0,12,0,58320.75,0.4769,2,churn
76561198125759684,730,Counter-Strike 2,63537,0,0.0,27,0,5241.93,0.4489,2,churn
76561198132287790,570,Dota 2,30828,0,0.0,17,0,3246.82,0.5585,2,churn
76561198146630268,730,Counter-Strike 2,151705,0,0.0,49,0,4402.94,0.7032,2,churn
76561198159436921,730,Counter-Strike 2,78100,0,0.0,210,0,1816.73,0.2047,2,churn
76561198168688433,730,Counter-Strike 2,223889,0,0.0,130,0,3169.92,0.5433,2,churn
76561198170036647,570,Dota 2,188512,0,0.0,68,0,6514.87,0.4255,2,churn
76561198175720546,730,Counter-Strike 2,171223,60,0.0004,120,1,2138.42,0.6672,1,possivel_churn
76561198190775778,730,Counter-Strike 2,42617,0,0.0,4,0,16234.75,0.6563,2,churn
76561198193630858,578080,PUBG: BATTLEGROUNDS,50166,0,0.0,64,0,2527.8,0.3101,2,churn
76561198241376956,730,Counter-Strike 2,87753,0,0.0,24,0,4167.54,0.8773,2,churn
76561198256592854,730,Counter-Strike 2,35684,0,0.0,11,0,3274.36,0.9907,2,churn
76561198296762959,730,Counter-Strike 2,43741,0,0.0,30,0,2268.07,0.6429,2,churn
76561198298532546,730,Counter-Strike 2,42081,0,0.0,49,0,1806.94,0.4753,2,churn
76561198317330411,730,Counter-Strike 2,93432,0,0.0,177,4,885.2,0.5963,2,churn
76561198373725483,730,Counter-Strike 2,20275,0,0.0,54,0,673.09,0.5578,2,churn
76561198376401332,578080,PUBG: BATTLEGROUNDS,22778,0,0.0,3,0,8313.67,0.9133,2,churn
76561198453003284,730,Counter-Strike 2,48428,0,0.0,216,3,1040.86,0.2154,2,churn
76561197993934459,730,Counter-Strike 2,205984,0,0.0,21,0,9834.71,0.9974,2,churn
76561198011238167,730,Counter-Strike 2,57509,156,0.0027,19,1,4356.42,0.6948,1,possivel_churn
76561198015456099,730,Counter-Strike 2,244021,560,0.0023,109,3,5052.1,0.4431,0,ativo
76561198023024713,730,Counter-Strike 2,118866,1594,0.0134,20,1,6294.4,0.9442,0,ativo
76561198050434518,730,Counter-Strike 2,125302,357,0.0028,116,4,1906.02,0.5667,0,ativo
76561198052457648,570,Dota 2,506224,195,0.0004,133,4,8576.63,0.4438,1,possivel_churn
76561198056404088,730,Counter-Strike 2,97265,0,0.0,16,0,15933.31,0.3815,2,churn
76561198056998019,570,Dota 2,409436,0,0.0,24,0,26690.08,0.6392,2,churn
76561198071124840,730,Counter-Strike 2,133358,288,0.0022,157,3,1735.94,0.4893,1,possivel_churn
76561198133717891,730,Counter-Strike 2,185662,162,0.0009,67,2,5196.76,0.5332,1,possivel_churn
76561198143279922,730,Counter-Strike 2,151528,0,0.0,45,0,4927.24,0.6834,2,churn
76561198200907621,730,Counter-Strike 2,60853,0,0.0,24,2,3926.42,0.6458,2,churn
76561198281755718,730,Counter-Strike 2,489578,1584,0.0032,151,3,4344.81,0.7462,0,ativo
76561198297700121,730,Counter-Strike 2,239882,0,0.0,52,0,5784.6,0.7975,2,churn
76561198376827638,730,Counter-Strike 2,167872,0,0.0,73,0,4325.92,0.5316,2,churn
76561198810857677,730,Counter-Strike 2,249073,651,0.0026,27,1,10619.26,0.8687,0,ativo
76561198969181422,730,Counter-Strike 2,296748,0,0.0,15,0,20007.27,0.9888,2,churn
76561199018778748,730,Counter-Strike 2,91295,382,0.0042,34,3,6083.29,0.4414,0,ativo
76561199096350390,730,Counter-Strike 2,269132,2627,0.0098,27,3,13815.93,0.7215,0,ativo
76561199099777427,730,Counter-Strike 2,289699,39,0.0001,146,2,3441.66,0.5765,1,possivel_churn
76561199426210170,730,Counter-Strike 2,31417,2,0.0001,19,2,3223.21,0.513,1,possivel_churn
76561199427717487,730,Counter-Strike 2,186906,177,0.0009,22,2,11506.86,0.7383,1,possivel_churn
76561199479349345,730,Counter-Strike 2,8298,0,0.0,1,0,8298.0,1.0,2,churn
76561198056440622,730,Counter-Strike 2,210982,2794,0.0132,152,2,3684.04,0.3768,0,ativo
76561198060697313,730,Counter-Strike 2,400424,0,0.0,203,5,52081.35,0.0379,2,churn
76561198064216629,730,Counter-Strike 2,357915,168,0.0005,175,5,3583.69,0.5707,1,possivel_churn
76561198078667213,570,Dota 2,489467,0,0.0,104,1,7108.45,0.6621,2,churn
76561198095903801,730,Counter-Strike 2,160662,0,0.0,128,1,2747.8,0.4568,2,churn
76561198097187745,570,Dota 2,421989,2215,0.0052,98,5,9679.42,0.4449,0,ativo
76561198099327002,730,Counter-Strike 2,141156,0,0.0,75,2,3698.65,0.5089,2,churn
76561198108093158,730,Counter-Strike 2,342461,0,0.0,649,1,1456.32,0.3623,2,churn
76561198117322854,730,Counter-Strike 2,92829,0,0.0,77,0,3272.97,0.3683,2,churn
76561198119222798,570,Dota 2,73676,1085,0.0147,50,1,2453.68,0.6005,0,ativo
76561198120829098,570,Dota 2,162931,199,0.0012,83,5,6213.28,0.3159,1,possivel_churn
76561198122401891,570,Dota 2,460614,1056,0.0023,62,3,10062.79,0.7383,0,ativo
76561198123969442,570,Dota 2,502019,3938,0.0078,10,1,60431.8,0.8307,0,ativo
76561198126504851,730,Counter-Strike 2,232570,0,0.0,382,2,2063.97,0.295,2,churn
76561198130671087,730,Counter-Strike 2,186269,946,0.0051,87,2,4153.34,0.5155,0,ativo
76561198135442926,570,Dota 2,87544,0,0.0,69,2,4571.54,0.2775,2,churn
76561198135694899,730,Counter-Strike 2,51189,0,0.0,91,0,1141.49,0.4928,2,churn
76561198154665947,730,Counter-Strike 2,30084,0,0.0,10,0,4061.0,0.7408,2,churn
76561198161274168,570,Dota 2,318386,0,0.0,197,1,3104.85,0.5205,2,churn
76561198163222895,730,Counter-Strike 2,384501,235,0.0006,43,1,9901.26,0.9031,1,possivel_churn
76561198175032387,730,Counter-Strike 2,119366,0,0.0,61,1,4395.85,0.4452,2,churn
76561198177132803,570,Dota 2,282232,1066,0.0038,148,5,5089.07,0.3747,0,ativo
76561198178156391,570,Dota 2,372595,4197,0.0113,71,1,9021.08,0.5817,0,ativo
76561198182437925,570,Dota 2,240270,0,0.0,74,1,5511.62,0.5891,2,churn
76561198184087701,570,Dota 2,69345,0,0.0,31,0,5438.39,0.4113,2,churn
76561198187950218,730,Counter-Strike 2,210346,0,0.0,120,0,3662.86,0.4786,2,churn
76561198195068759,570,Dota 2,23406,0,0.0,5,0,5201.2,0.9,2,churn
76561198198020139,570,Dota 2,140513,0,0.0,120,0,2949.08,0.3971,2,churn
76561198201000175,730,Counter-Strike 2,60489,198,0.0033,241,6,1278.34,0.1963,1,possivel_churn
76561198207766892,570,Dota 2,220975,0,0.0,8,1,28842.75,0.9577,2,churn
76561198212663883,730,Counter-Strike 2,178865,0,0.0,198,3,2051.73,0.4403,2,churn
76561198245124242,730,Counter-Strike 2,97842,0,0.0,25,0,5174.92,0.7563,2,churn
76561198261799462,730,Counter-Strike 2,69175,0,0.0,52,0,3844.58,0.346,2,churn
76561198271284747,730,Counter-Strike 2,77012,0,0.0,32,0,4207.56,0.572,2,churn
76561198286018014,730,Counter-Strike 2,141811,0,0.0,34,0,9237.91,0.4515,2,churn
76561198295933008,730,Counter-Strike 2,97868,3286,0.0336,35,1,3397.86,0.8229,0,ativo
76561198299560168,730,Counter-Strike 2,79852,0,0.0,60,1,4445.97,0.2993,2,churn
76561198308907596,730,Counter-Strike 2,148597,3569,0.024,14,2,14998.43,0.7077,0,ativo
76561198310220143,730,Counter-Strike 2,90497,123,0.0014,33,1,2893.79,0.9477,1,possivel_churn
76561198310994009,730,Counter-Strike 2,58067,0,0.0,15,0,5547.47,0.6978,2,churn
76561198315447566,730,Counter-Strike 2,105547,0,0.0,19,0,7816.26,0.7107,2,churn
76561198316272334,730,Counter-Strike 2,251212,0,0.0,91,1,4825.59,0.5721,2,churn
76561198316891133,730,Counter-Strike 2,21650,0,0.0,39,2,1287.03,0.4313,2,churn
76561198330263526,570,Dota 2,393019,0,0.0,166,0,3906.63,0.606,2,churn
76561198340863232,730,Counter-Strike 2,172314,0,0.0,78,1,3934.51,0.5615,2,churn
76561198343521660,730,Counter-Strike 2,165219,1879,0.0114,164,3,2108.63,0.4778,0,ativo
76561198343621071,570,Dota 2,542404,721,0.0013,66,3,11709.94,0.7018,0,ativo
76561198359745541,578080,PUBG: BATTLEGROUNDS,95216,0,0.0,33,0,7461.79,0.3867,2,churn
76561198364824726,570,Dota 2,334778,455,0.0014,706,16,803.67,0.59,0,ativo
76561198374534942,730,Counter-Strike 2,55440,0,0.0,44,1,2453.05,0.5136,2,churn
76561198381078483,730,Counter-Strike 2,116321,0,0.0,142,2,2965.0,0.2763,2,churn
76561198381590458,730,Counter-Strike 2,68658,0,0.0,50,1,3232.8,0.4248,2,churn
76561198381769894,730,Counter-Strike 2,102241,397,0.0039,12,3,10502.08,0.8113,0,ativo
76561198398200954,730,Counter-Strike 2,87306,348,0.004,72,1,1994.83,0.6079,0,ativo
76561198400269465,444090,Paladins,8166,0,0.0,31,0,942.48,0.2795,2,churn
76561198401359458,730,Counter-Strike 2,848802,1387,0.0016,10,2,192384.1,0.4412,0,ativo
76561198405909766,730,Counter-Strike 2,191864,84,0.0004,69,4,7829.33,0.3552,1,possivel_churn
76561198409636985,730,Counter-Strike 2,19386,0,0.0,52,3,862.12,0.4324,2,churn
76561198413927886,730,Counter-Strike 2,43228,0,0.0,15,0,3678.47,0.7834,2,churn
76561198415921835,730,Counter-Strike 2,100023,0,0.0,48,0,3352.42,0.6216,2,churn
76561198417267927,730,Counter-Strike 2,123932,151,0.0012,26,3,6105.58,0.7807,1,possivel_churn
76561198420276935,730,Counter-Strike 2,134103,0,0.0,72,0,2916.17,0.6387,2,churn
76561198424472727,730,Counter-Strike 2,65190,0,0.0,131,1,1987.04,0.2504,2,churn
76561198425254685,730,Counter-Strike 2,62181,0,0.0,62,0,1622.74,0.618,2,churn
76561198436304667,730,Counter-Strike 2,57741,1919,0.0332,94,4,1822.1,0.3371,0,ativo
76561198440273135,252950,Rocket League,124530,0,0.0,8,0,20234.38,0.7693,2,churn
76561198441047390,252950,Rocket League,237334,0,0.0,105,0,5710.05,0.3959,2,churn
76561198447682414,730,Counter-Strike 2,126337,0,0.0,14,0,15739.29,0.5733,2,churn
76561198797479805,730,Counter-Strike 2,79118,0,0.0,182,3,1342.82,0.3237,2,churn
76561198799250611,730,Counter-Strike 2,176325,0,0.0,37,1,7531.19,0.6328,2,churn
76561198799952792,730,Counter-Strike 2,61197,0,0.0,46,0,2150.74,0.6186,2,churn
76561198807792064,730,Counter-Strike 2,36678,0,0.0,17,0,2595.0,0.8314,2,churn
76561198808025256,730,Counter-Strike 2,103762,0,0.0,38,0,3492.79,0.7818,2,churn
76561198820696727,730,Counter-Strike 2,209065,0,0.0,32,0,8165.66,0.8001,2,churn
76561198828645710,730,Counter-Strike 2,123909,0,0.0,17,0,9193.94,0.7928,2,churn
76561198836225266,730,Counter-Strike 2,55967,0,0.0,11,0,5390.91,0.9438,2,churn
76561198836882351,730,Counter-Strike 2,267885,1254,0.0047,16,2,18127.56,0.9236,0,ativo
76561198837183575,730,Counter-Strike 2,25594,0,0.0,1,0,25594.0,1.0,2,churn
76561198838312462,730,Counter-Strike 2,52988,0,0.0,29,0,3654.79,0.4999,2,churn
76561198839484111,730,Counter-Strike 2,8982,0,0.0,4,0,2280.0,0.9849,2,churn
76561198842489288,730,Counter-Strike 2,415998,0,0.0,34,1,13585.88,0.9006,2,churn
76561198843133963,730,Counter-Strike 2,114659,1645,0.0143,77,5,1866.84,0.7976,0,ativo
76561198846110665,730,Counter-Strike 2,429640,3654,0.0085,41,2,12450.98,0.8416,0,ativo
76561198847652127,730,Counter-Strike 2,57943,134,0.0023,68,3,1691.43,0.5038,1,possivel_churn
76561198848188278,730,Counter-Strike 2,170327,0,0.0,25,0,8289.52,0.8219,2,churn
76561198849841627,730,Counter-Strike 2,124213,232,0.0019,163,3,1392.38,0.5473,1,possivel_churn
76561198850636391,730,Counter-Strike 2,91900,22,0.0002,67,2,3613.15,0.3796,1,possivel_churn
76561198864541950,730,Counter-Strike 2,123651,0,0.0,15,0,9518.4,0.866,2,churn
76561198866656728,730,Counter-Strike 2,76134,1740,0.0229,28,2,7132.89,0.3812,0,ativo
76561198866969392,730,Counter-Strike 2,92762,0,0.0,65,0,1740.29,0.82,2,churn
76561198875097564,730,Counter-Strike 2,62263,0,0.0,26,3,3616.08,0.6622,2,churn
76561198882663155,730,Counter-Strike 2,37248,0,0.0,42,0,1787.0,0.4963,2,churn
76561198885750322,730,Counter-Strike 2,194506,989,0.0051,7,2,29601.71,0.9387,0,ativo
76561198888466314,730,Counter-Strike 2,281164,106,0.0004,264,2,2741.47,0.3885,1,possivel_churn
76561198888599723,730,Counter-Strike 2,115698,0,0.0,1,0,115698.0,1.0,2,churn
76561198906282543,730,Counter-Strike 2,60080,0,0.0,34,3,2383.97,0.7412,2,churn
76561198919588852,730,Counter-Strike 2,44526,0,0.0,11,0,4081.0,0.9919,2,churn
76561198928534722,730,Counter-Strike 2,121948,138,0.0011,57,3,2847.39,0.7514,1,possivel_churn
76561198933288737,730,Counter-Strike 2,6559,0,0.0,6,0,1136.0,0.9623,2,churn
76561198946873511,730,Counter-Strike 2,167545,0,0.0,5,0,33546.0,0.9989,2,churn
76561198976431824,730,Counter-Strike 2,20497,0,0.0,24,0,1556.83,0.5486,2,churn
76561198976562029,730,Counter-Strike 2,213481,684,0.0032,40,2,6592.82,0.8095,0,ativo
76561198977306244,730,Counter-Strike 2,266267,21,0.0001,76,5,5095.16,0.6876,1,possivel_churn
76561198978295463,730,Counter-Strike 2,13724,0,0.0,9,0,1589.0,0.9597,2,churn
76561198989484702,730,Counter-Strike 2,37175,33,0.0009,26,2,5072.19,0.2819,1,possivel_churn
76561199002197331,730,Counter-Strike 2,25303,0,0.0,5,0,5360.8,0.944,2,churn
76561199004363789,730,Counter-Strike 2,32647,0,0.0,9,0,4558.89,0.7957,2,churn
76561199005980682,730,Counter-Strike 2,19779,0,0.0,8,0,2740.0,0.9023,2,churn
76561199008769753,730,Counter-Strike 2,75034,44,0.0006,47,1,2702.32,0.5908,1,possivel_churn
76561199032112516,578080,PUBG: BATTLEGROUNDS,4677,0,0.0,17,0,1057.76,0.2601,2,churn
76561199032647327,730,Counter-Strike 2,3152,0,0.0,1,0,3152.0,1.0,2,churn
76561199036429599,730,Counter-Strike 2,23998,0,0.0,1,0,23998.0,1.0,2,churn
76561199082880171,730,Counter-Strike 2,47664,0,0.0,23,0,2549.87,0.8127,2,churn
76561199238558777,730,Counter-Strike 2,42968,0,0.0,200,3,1173.26,0.1831,2,churn
76561199273974486,730,Counter-Strike 2,54007,0,0.0,1,0,54007.0,1.0,2,churn
76561199385706416,730,Counter-Strike 2,101590,80,0.0008,70,6,2196.49,0.6607,1,possivel_churn
76561199545243113,730,Counter-Strike 2,41805,0,0.0,22,0,2872.14,0.6616,2,churn
76561199606084098,730,Counter-Strike 2,37471,2038,0.0544,1,1,37471.0,1.0,0,ativo
76561199739319237,730,Counter-Strike 2,113149,0,0.0,24,0,7891.29,0.5974,2,churn
76561198010188273,440,Team Fortress 2,118405,0,0.0,332,2,1846.67,0.1931,2,churn
76561198082488839,570,Dota 2,262424,55,0.0002,204,7,6335.66,0.203,1,possivel_churn
76561198118377168,730,Counter-Strike 2,164784,0,0.0,502,5,2253.63,0.1457,2,churn
76561198148769176,570,Dota 2,154506,0,0.0,34,0,7368.82,0.6167,2,churn
76561198156729366,570,Dota 2,58523,0,0.0,12,0,5204.58,0.937,2,churn
76561198170985474,570,Dota 2,221302,0,0.0,127,3,4370.92,0.3987,2,churn
76561198190837822,359550,Tom Clancy's Rainbow Six Siege,56324,0,0.0,346,3,949.32,0.1715,2,churn
76561198199724378,440,Team Fortress 2,42548,0,0.0,99,0,1520.28,0.2827,2,churn
76561198221967124,440,Team Fortress 2,132960,0,0.0,119,3,2606.66,0.4286,2,churn
76561198265327532,730,Counter-Strike 2,176880,488,0.0028,280,11,3576.04,0.1767,0,ativo
76561198287991726,730,Counter-Strike 2,31327,0,0.0,56,0,1447.96,0.3863,2,churn
76561198311241690,730,Counter-Strike 2,200859,466,0.0023,111,1,4729.09,0.3826,0,ativo
76561198367624329,730,Counter-Strike 2,58773,0,0.0,197,5,2170.01,0.1375,2,churn
76561198377497545,440,Team Fortress 2,124890,0,0.0,178,5,4545.19,0.1544,2,churn
76561198407190185,730,Counter-Strike 2,48323,0,0.0,8,0,9137.25,0.6611,2,churn
76561198411871142,730,Counter-Strike 2,112854,0,0.0,348,0,1491.12,0.2175,2,churn
76561198449961235,730,Counter-Strike 2,25727,0,0.0,14,0,1958.07,0.9385,2,churn
76561198453828465,570,Dota 2,255530,363,0.0014,240,12,3961.28,0.2688,0,ativo
76561198846164497,252950,Rocket League,80602,0,0.0,9,0,17975.22,0.4982,2,churn
76561198976148556,440,Team Fortress 2,20257,16,0.0008,70,5,1059.81,0.2731,1,possivel_churn
76561199468211686,730,Counter-Strike 2,16342,377,0.0231,24,3,1372.08,0.4963,0,ativo
76561198004997431,570,Dota 2,177432,0,0.0,193,2,3876.88,0.2371,2,churn
76561198035921349,730,Counter-Strike 2,218053,0,0.0,60,0,9337.52,0.3892,2,churn
76561198059987683,730,Counter-Strike 2,195713,0,0.0,75,0,9450.16,0.2761,2,churn
76561198071103648,730,Counter-Strike 2,83976,1547,0.0184,63,2,1675.86,0.7954,0,ativo
76561198093578695,570,Dota 2,250718,0,0.0,26,0,13488.15,0.7149,2,churn
76561198096524709,570,Dota 2,392614,0,0.0,45,0,21634.04,0.4033,2,churn
76561198100423064,570,Dota 2,340015,2139,0.0063,25,1,19219.0,0.7077,0,ativo
76561198122267671,730,Counter-Strike 2,122156,0,0.0,29,1,9422.41,0.447,2,churn
76561198123283438,570,Dota 2,244189,0,0.0,114,3,6521.6,0.3284,2,churn
76561198123440396,730,Counter-Strike 2,94717,0,0.0,13,0,9004.92,0.8091,2,churn
76561198128033472,730,Counter-Strike 2,217825,167,0.0008,49,1,6462.02,0.6879,1,possivel_churn
76561198156310825,570,Dota 2,117960,0,0.0,13,0,9121.0,0.9948,2,churn
76561198160410085,730,Counter-Strike 2,132254,0,0.0,58,0,3325.84,0.6856,2,churn
76561198164285484,730,Counter-Strike 2,457851,84,0.0002,326,2,2501.49,0.5614,1,possivel_churn
76561198172441154,730,Counter-Strike 2,160423,0,0.0,293,5,1458.8,0.3753,2,churn
76561198189106271,570,Dota 2,112265,0,0.0,9,0,12727.78,0.9801,2,churn
76561198196286147,730,Counter-Strike 2,384681,348,0.0009,45,1,9069.42,0.9426,0,ativo
76561198210967536,730,Counter-Strike 2,26361,0,0.0,108,0,1772.07,0.1377,2,churn
76561198214414105,730,Counter-Strike 2,63361,0,0.0,26,1,4585.04,0.5315,2,churn
76561198243775096,730,Counter-Strike 2,147994,0,0.0,129,0,2050.01,0.5596,2,churn
76561198244260838,730,Counter-Strike 2,157583,0,0.0,45,0,4505.67,0.7772,2,churn
76561198251197948,730,Counter-Strike 2,52625,0,0.0,124,0,1788.57,0.2373,2,churn
76561198253004241,730,Counter-Strike 2,82565,1498,0.0181,262,5,1453.44,0.2168,0,ativo
76561198259980856,730,Counter-Strike 2,195724,0,0.0,23,0,13985.0,0.6085,2,churn
76561198262713614,730,Counter-Strike 2,241116,378,0.0016,94,1,5100.35,0.5029,0,ativo
76561198263335205,730,Counter-Strike 2,210638,0,0.0,63,0,4538.73,0.7367,2,churn
76561198275076464,730,Counter-Strike 2,234568,525,0.0022,88,2,3764.48,0.7081,0,ativo
76561198278262320,730,Counter-Strike 2,56834,0,0.0,22,0,3814.41,0.6773,2,churn
76561198284130875,730,Counter-Strike 2,431674,849,0.002,79,2,7822.86,0.6985,0,ativo
76561198293562060,730,Counter-Strike 2,51487,0,0.0,28,2,2383.0,0.7716,2,churn
76561198296459584,730,Counter-Strike 2,144584,0,0.0,185,5,2601.36,0.3004,2,churn
76561198313130155,730,Counter-Strike 2,48420,0,0.0,10,0,5504.6,0.8796,2,churn
76561198323258824,730,Counter-Strike 2,332319,0,0.0,124,0,3630.49,0.7382,2,churn
76561198324474280,730,Counter-Strike 2,64713,681,0.0105,80,1,2990.51,0.2705,0,ativo
76561198351921547,730,Counter-Strike 2,33961,78,0.0023,13,1,2693.85,0.9698,1,possivel_churn
76561198366864499,730,Counter-Strike 2,171159,0,0.0,107,0,2177.94,0.7345,2,churn
76561198389689771,730,Counter-Strike 2,137339,13,0.0001,12,1,12322.25,0.9288,1,possivel_churn
76561198401397235,730,Counter-Strike 2,116968,0,0.0,9,0,14033.0,0.9261,2,churn
76561198414201570,730,Counter-Strike 2,2402,235,0.0978,9,2,964.89,0.2766,0,ativo
76561198429183503,730,Counter-Strike 2,82333,0,0.0,41,0,4514.24,0.4448,2,churn
76561198438280104,730,Counter-Strike 2,58242,147,0.0025,99,1,756.66,0.7775,1,possivel_churn
76561198443587955,359550,Tom Clancy's Rainbow Six Siege,249839,0,0.0,779,0,6058.68,0.0529,2,churn
76561198448941169,730,Counter-Strike 2,102533,454,0.0044,53,1,2756.58,0.7018,0,ativo
76561198800266497,730,Counter-Strike 2,118101,0,0.0,14,0,9564.71,0.882,2,churn
76561198820835959,730,Counter-Strike 2,232951,0,0.0,103,2,4549.31,0.4971,2,churn
76561198828158305,730,Counter-Strike 2,163916,2503,0.0153,91,3,3487.41,0.5165,0,ativo
76561198835370076,730,Counter-Strike 2,198020,0,0.0,13,0,16789.31,0.9073,2,churn
76561198838149037,730,Counter-Strike 2,45500,0,0.0,1,0,45500.0,1.0,2,churn
76561198842877181,730,Counter-Strike 2,116245,57,0.0005,11,3,18328.18,0.5766,1,possivel_churn
76561198843692853,730,Counter-Strike 2,82886,0,0.0,61,1,2018.9,0.673,2,churn
76561198849553495,730,Counter-Strike 2,11690,0,0.0,1,0,11690.0,1.0,2,churn
76561198850502252,730,Counter-Strike 2,49730,0,0.0,1,0,49730.0,1.0,2,churn
76561198852736848,730,Counter-Strike 2,65851,0,0.0,1,0,65851.0,1.0,2,churn
76561198859206670,730,Counter-Strike 2,77448,0,0.0,169,1,2498.53,0.1834,2,churn
76561198860378561,730,Counter-Strike 2,116479,0,0.0,1,0,116479.0,1.0,2,churn
76561198863332611,730,Counter-Strike 2,33799,23,0.0007,51,3,1507.14,0.4397,1,possivel_churn
76561198867681537,730,Counter-Strike 2,130801,20,0.0002,71,3,2454.61,0.7505,1,possivel_churn
76561198871234243,730,Counter-Strike 2,39133,71,0.0018,16,2,3228.56,0.7576,1,possivel_churn
76561198874326752,730,Counter-Strike 2,79886,0,0.0,52,0,1933.77,0.7944,2,churn
76561198884277166,730,Counter-Strike 2,57903,0,0.0,2,0,28958.0,0.9998,2,churn
76561198885221995,730,Counter-Strike 2,923,0,0.0,1,0,923.0,1.0,2,churn
76561198888867106,730,Counter-Strike 2,48438,0,0.0,19,0,3122.16,0.8165,2,churn
76561198910634462,730,Counter-Strike 2,30668,0,0.0,4,0,7749.75,0.9893,2,churn
76561198912261468,730,Counter-Strike 2,20525,0,0.0,1,0,20525.0,1.0,2,churn
76561198926405742,730,Counter-Strike 2,116456,1308,0.0112,46,2,3047.13,0.8308,0,ativo
76561198966980579,730,Counter-Strike 2,36228,0,0.0,15,0,3628.4,0.6656,2,churn
76561198972894874,730,Counter-Strike 2,86162,0,0.0,4,0,21557.0,0.9992,2,churn
76561199008883686,730,Counter-Strike 2,7481,0,0.0,2,0,3747.0,0.9983,2,churn
76561199034710150,730,Counter-Strike 2,27618,0,0.0,12,0,2301.5,1.0,2,churn
76561199051561947,730,Counter-Strike 2,83264,0,0.0,27,0,4299.93,0.7172,2,churn
76561199071022811,730,Counter-Strike 2,175991,273,0.0016,49,3,4243.65,0.8464,1,possivel_churn
76561199389936974,730,Counter-Strike 2,17391,0,0.0,1,0,17391.0,1.0,2,churn
76561198030827332,730,Counter-Strike 2,103530,0,0.0,21,0,6440.52,0.7655,2,churn
76561198039744844,730,Counter-Strike 2,324910,3591,0.0111,117,4,3945.67,0.7038,0,ativo
76561198045517793,730,Counter-Strike 2,274225,445,0.0016,160,1,4505.77,0.3804,0,ativo
76561198061274587,570,Dota 2,595581,0,0.0,104,2,11944.15,0.4795,2,churn
76561198086505759,570,Dota 2,267407,14,0.0001,24,2,16049.0,0.6942,1,possivel_churn
76561198087271416,730,Counter-Strike 2,461951,4703,0.0102,41,3,21318.34,0.5285,0,ativo
76561198088213739,730,Counter-Strike 2,133924,0,0.0,82,2,2805.41,0.5822,2,churn
76561198098764530,730,Counter-Strike 2,144877,0,0.0,104,0,5809.25,0.2398,2,churn
76561198101634798,730,Counter-Strike 2,33038,0,0.0,8,0,5000.12,0.8259,2,churn
76561198107780161,570,Dota 2,409433,966,0.0024,97,1,10877.02,0.3881,0,ativo
76561198120459156,570,Dota 2,245820,1473,0.006,137,5,4635.88,0.387,0,ativo
76561198128868756,730,Counter-Strike 2,120722,302,0.0025,215,3,2103.72,0.2669,0,ativo
76561198132625868,730,Counter-Strike 2,276824,46,0.0002,529,2,3965.25,0.132,1,possivel_churn
76561198136263725,730,Counter-Strike 2,46488,0,0.0,97,0,715.62,0.6697,2,churn
76561198147018962,570,Dota 2,136411,0,0.0,121,1,4703.98,0.2397,2,churn
76561198151730767,730,Counter-Strike 2,426563,0,0.0,14,0,37701.79,0.8082,2,churn
76561198156771484,730,Counter-Strike 2,260110,0,0.0,106,0,3076.36,0.7977,2,churn
76561198161376119,730,Counter-Strike 2,95701,0,0.0,2,0,47854.0,0.9999,2,churn
76561198175496817,730,Counter-Strike 2,33545,0,0.0,15,0,2705.13,0.8267,2,churn
76561198177437750,730,Counter-Strike 2,37046,0,0.0,73,0,1122.52,0.4521,2,churn
76561198182646657,570,Dota 2,427232,0,0.0,45,1,12714.67,0.7467,2,churn
76561198187741438,730,Counter-Strike 2,71526,65,0.0009,11,1,6876.45,0.9456,1,possivel_churn
76561198189892321,730,Counter-Strike 2,111772,248,0.0022,64,1,2345.17,0.7447,1,possivel_churn
76561198195088433,730,Counter-Strike 2,112576,0,0.0,170,12,1837.58,0.3604,2,churn
76561198196389517,730,Counter-Strike 2,16140,0,0.0,65,0,789.26,0.3146,2,churn
76561198197141357,730,Counter-Strike 2,216770,2560,0.0118,201,5,2081.82,0.518,0,ativo
76561198213256561,730,Counter-Strike 2,123550,0,0.0,25,0,5459.36,0.9052,2,churn
76561198218931052,730,Counter-Strike 2,74316,0,0.0,348,9,664.64,0.3213,2,churn
76561198218978617,730,Counter-Strike 2,154823,0,0.0,14,0,12004.0,0.9213,2,churn
76561198219924349,730,Counter-Strike 2,90022,0,0.0,266,4,1008.02,0.3357,2,churn
